time_s,wob_N
1626701371.316682,-0.064440
1626701371.459330,-0.043055
1626701371.590220,-0.051904
1626701371.721184,-0.045268
1626701371.874312,-0.041739
1626701372.005284,-0.037630
1626701372.147219,-0.026675
1626701372.289094,-0.044583
1626701372.419866,-0.047216
1626701372.550778,-0.053326
1626701372.681516,-0.053800
1626701372.812354,-0.042055
1626701372.943226,-0.061648
1626701373.085075,-0.035365
1626701373.227669,-0.040896
1626701373.369444,-0.048744
1626701373.511334,-0.056855
1626701373.653103,-0.054011
1626701373.794947,-0.020144
1626701373.936681,-0.050219
1626701374.078661,-0.033469
1626701374.231800,-0.058277
1626701374.373920,-0.052641
1626701374.504719,-0.048954
1626701374.657694,-0.029835
1626701374.799605,-0.039526
1626701374.952445,-0.033785
1626701375.094145,-0.040633
1626701375.225662,-0.032521
1626701375.356513,-0.061227
1626701375.487413,-0.039632
1626701375.629068,-0.054116
1626701375.770901,-0.068969
1626701375.912756,-0.051957
1626701376.043439,-0.042423
1626701376.174580,0.720353
1626701376.305320,-0.045847
1626701376.446986,-0.049955
1626701376.588828,-0.044477
1626701376.741882,-0.046848
1626701376.872792,-0.073815
1626701377.025943,-0.050956
1626701377.156992,-0.041265
1626701377.298938,-0.045004
1626701377.440903,-0.047111
1626701377.604787,-0.062491
1626701377.768740,-0.021197
1626701377.899573,-0.043266
1626701378.019319,-0.053221
1626701378.161357,-0.054116
1626701378.303140,-0.032469
1626701378.445039,-0.040369
1626701378.598011,-0.056065
1626701378.728700,-0.043424
1626701378.870654,-0.038894
1626701379.001491,-0.049429
1626701379.143344,-0.050429
1626701379.285035,-0.053115
1626701379.457592,-0.044635
1626701379.588279,-0.056381
1626701379.741368,-0.059699
1626701379.894322,-0.039263
1626701380.014166,-0.042371
1626701380.156183,-0.051114
1626701380.298173,-0.039948
1626701380.440118,-0.053273
1626701380.570957,-0.028782
1626701380.734875,-0.053853
1626701380.876772,-0.043371
1626701381.018607,-0.063544
1626701381.160325,-0.048796
1626701381.291270,-0.036524
1626701381.422133,-0.051061
1626701381.564044,-0.044003
1626701381.694658,-0.019038
1626701381.847624,-0.052273
1626701381.989532,-0.048849
1626701382.131510,-0.057908
1626701382.273492,-0.039263
1626701382.426492,-0.050587
1626701382.568189,-0.042160
1626701382.710366,-0.046005
1626701382.841279,-0.040685
1626701382.994036,-0.057961
1626701383.158082,-0.038631
1626701383.299842,-0.051588
1626701383.452961,-0.051693
1626701383.583739,-0.020512
1626701383.714432,-0.039316
1626701383.856448,-0.042950
1626701383.998367,-0.051219
1626701384.140073,-0.033891
1626701384.281984,-0.059278
1626701384.423954,-0.030836
1626701384.565924,-0.075817
1626701384.729832,-0.045847
1626701384.882647,-0.046690
1626701385.013537,-0.046532
1626701385.155458,-0.045057
1626701385.286377,-0.054696
1626701385.439473,-0.054169
1626701385.592434,-0.042107
1626701385.734141,-0.049534
1626701385.875929,-0.018300
1626701386.028981,-0.032311
1626701386.159620,-0.058804
1626701386.323663,-0.035997
1626701386.476703,-0.056328
1626701386.629584,-0.045215
1626701386.771276,1.037905
1626701386.924307,-0.041001
1626701387.077426,-0.009767
1626701387.230408,-0.019196
1626701387.372389,-0.032258
1626701387.514424,-0.033417
1626701387.645410,-0.052378
1626701387.798331,-0.044477
1626701387.940497,-0.050113
1626701388.082483,-0.033469
1626701388.235432,-0.044741
1626701388.377279,-0.041370
1626701388.519005,-0.029308
1626701388.672078,-0.030730
1626701388.813766,-0.041001
1626701388.966556,-0.048217
1626701389.097367,-0.043687
1626701389.239398,-0.031152
1626701389.370272,-0.048586
1626701389.512413,-54.189989
1626701389.643431,-0.032995
1626701389.785258,-0.047216
1626701389.960503,-0.043108
1626701390.091580,-0.065230
1626701390.222584,-0.058330
1626701390.364297,-0.029782
1626701390.495276,-0.044109
1626701390.648095,-0.038736
1626701390.789973,-0.046268
1626701390.954101,-0.043951
1626701391.095788,-0.060700
1626701391.237677,-0.051641
1626701391.368433,-0.045373
1626701391.499191,-0.053589
1626701391.641045,-0.043319
1626701391.782888,-0.063281
1626701391.935722,-0.064545
1626701392.088744,-0.034944
1626701392.241893,-0.061859
1626701392.383802,-0.068337
1626701392.525501,-0.061174
1626701392.709221,-0.037314
1626701392.839892,-0.039737
1626701392.981691,-0.062333
1626701393.112633,-0.035629
1626701393.243263,-0.055433
1626701393.374190,-0.035207
1626701393.505027,-0.039474
1626701393.646996,-0.056434
1626701393.799799,-0.035102
1626701393.941779,-0.059647
1626701394.083533,-0.079240
1626701394.203397,-0.032311
1626701394.356429,-0.053853
1626701394.509385,-0.048270
1626701394.673515,-0.057329
1626701394.804354,-0.075764
1626701394.957413,-0.053221
1626701395.099385,-0.055064
1626701395.241308,-0.070707
1626701395.405543,-0.033469
1626701395.547440,-0.053800
1626701395.689393,-0.046900
1626701395.820320,-0.050956
1626701395.951085,-0.061753
1626701396.093076,-0.048902
1626701396.234788,-0.052641
1626701396.376623,-0.050903
1626701396.529652,-0.057645
1626701396.671674,-0.056434
1626701396.802725,-0.052852
1626701396.944432,-0.042634
1626701397.097173,-0.045794
1626701397.227767,-0.051483
1626701397.380811,-0.032416
1626701397.522843,-0.046321
1626701397.675889,-0.032153
1626701397.807081,-0.042792
1626701397.937915,-0.056170
1626701398.090715,-0.053642
1626701398.232645,-0.064703
1626701398.363234,-0.102889
1626701398.505104,-0.060595
1626701398.658057,-0.030836
1626701398.799733,-0.066704
1626701398.941616,-0.053537
1626701399.139647,-0.046321
1626701399.270315,-0.054906
1626701399.412009,-0.023462
1626701399.553947,-0.066441
1626701399.707025,-0.051219
1626701399.837895,-0.096516
1626701399.979604,-0.067389
1626701400.121605,-0.063176
1626701400.274350,-0.051272
1626701400.416162,-0.054432
1626701400.547089,-0.044267
1626701400.677832,-0.098623
1626701400.808609,-0.085666
1626701400.939621,-0.051693
1626701401.081355,-0.077291
1626701401.222964,-0.063860
1626701401.353748,-0.077344
1626701401.484329,-0.045426
1626701401.626192,-0.084823
1626701401.757180,-0.054380
1626701401.890557,-0.053115
1626701402.012769,-0.057592
1626701402.176842,-0.060542
1626701402.308036,-0.063281
1626701402.450297,-0.065124
1626701402.581465,-0.069970
1626701402.734659,-0.057592
1626701402.876833,-0.075132
1626701403.018818,-0.067442
1626701403.160750,-0.091881
1626701403.302578,-0.109526
1626701403.433169,-0.060437
1626701403.575004,-0.066599
1626701403.727784,-0.075606
1626701403.858813,-0.082453
1626701404.011881,-0.073762
1626701404.153885,-0.080399
1626701404.295601,-0.076133
1626701404.437371,-0.087983
1626701404.590334,-0.081663
1626701404.732232,-0.080188
1626701404.896403,-0.056908
1626701405.038440,-0.085350
1626701405.191222,-0.085561
1626701405.333086,-0.085350
1626701405.474803,-0.096727
1626701405.627993,-0.088089
1626701405.769990,-0.080873
1626701405.900954,-0.091144
1626701406.031880,-0.079556
1626701406.184728,-0.083664
1626701406.326797,-0.134913
1626701406.479944,-0.089248
1626701406.621997,-0.089616
1626701406.752711,-0.095726
1626701406.894714,-0.089616
1626701407.047530,-0.086403
1626701407.211607,-0.096937
1626701407.364643,-0.082822
1626701407.495677,-0.091249
1626701407.626778,-0.088036
1626701407.768743,-0.080873
1626701407.921879,-0.073657
1626701408.052812,-0.067705
1626701408.194680,-0.085034
1626701408.358505,-0.096937
1626701408.500157,-0.103521
1626701408.642146,-0.099518
1626701408.773089,-0.074289
1626701408.903911,-0.110737
1626701409.034977,-0.088615
1626701409.154840,-54.089546
1626701409.285638,-0.106945
1626701409.484187,-0.093251
1626701409.614769,-0.112791
1626701409.767667,-0.108314
1626701409.920507,-0.114213
1626701410.073583,-0.110843
1626701410.215466,-0.108104
1626701410.346639,-0.108736
1626701410.499649,-0.114529
1626701410.630272,-0.095673
1626701410.783021,-0.100308
1626701410.935814,-0.103469
1626701411.066639,-0.099782
1626701411.197453,-0.110737
1626701411.328431,-0.082137
1626701411.459224,-0.099782
1626701411.590066,-0.109526
1626701411.709950,-0.707233
1626701411.851810,-0.096779
1626701411.993523,-0.073078
1626701412.157634,-0.059805
1626701412.299507,-0.079978
1626701412.441207,-0.078766
1626701412.594223,-0.075659
1626701412.747242,-0.070128
1626701412.878090,-0.058962
1626701413.019863,-0.082558
1626701413.172868,-0.079714
1626701413.303607,-0.063966
1626701413.445442,-0.075500
1626701413.565139,-0.095199
1626701413.707073,-0.087667
1626701413.860036,-0.079872
1626701413.991116,-0.087141
1626701414.133020,-0.069549
1626701414.274720,-0.078397
1626701414.458335,-0.074394
1626701414.600236,-0.075079
1626701414.752983,-0.091618
1626701414.894900,-0.101520
1626701415.025858,-0.086087
1626701415.178869,-0.093777
1626701415.320888,-54.209687
1626701415.463112,-0.127118
1626701415.616158,-0.124274
1626701415.757821,-0.127170
1626701415.888386,-0.127802
1626701416.030287,-0.106734
1626701416.183068,-0.142445
1626701416.324792,-0.152084
1626701416.455845,-0.129541
1626701416.586600,-0.140970
1626701416.728634,-0.137863
1626701416.859662,-0.151452
1626701417.002018,-0.090512
1626701417.169994,-0.104469
1626701417.312380,-0.097253
1626701417.443750,-0.096832
1626701417.564909,-0.281917
1626701417.696682,-0.093830
1626701417.828084,1.008251
1626701417.948349,-0.280969
1626701418.080851,-0.083190
1626701418.223479,-0.103521
1626701418.376395,-0.104206
1626701418.540806,0.148455
1626701418.704843,-0.085613
1626701418.846576,-0.083717
1626701419.010713,-0.102521
1626701419.141531,-0.076238
1626701419.272135,-0.082453
1626701419.413944,-0.070339
1626701419.555604,-0.073868
1626701419.708511,-0.036208
1626701419.839440,-0.071076
1626701419.970374,-0.082980
1626701420.123403,-0.082980
1626701420.265392,-0.097359
1626701420.396294,-0.102415
1626701420.529644,-0.081242
1626701420.682645,-0.069496
1626701420.813263,-0.085877
1626701420.955216,-0.075606
1626701421.108028,-0.083032
1626701421.227738,-54.213427
1626701421.380622,-0.082664
1626701421.522609,-0.080662
1626701421.686549,-0.089669
1626701421.806356,-0.095515
1626701421.926170,-0.704020
1626701422.068117,-0.067179
1626701422.251833,-0.074500
1626701422.404647,-0.067231
1626701422.546553,-0.063650
1626701422.688413,-0.065177
1626701422.830094,-0.120218
1626701422.972124,-0.088405
1626701423.114108,-0.091249
1626701423.244934,-0.084086
1626701423.386931,-0.071814
1626701423.539735,-0.080978
1626701423.692747,-0.086561
1626701423.834837,-0.078661
1626701423.976727,-0.105049
1626701424.129699,-0.080610
1626701424.260577,-0.066072
1626701424.391490,-0.075975
1626701424.544424,-0.073446
1626701424.686400,-0.095515
1626701424.806323,-0.087457
1626701424.937124,-0.087509
1626701425.079253,-0.081452
1626701425.232033,-0.084771
1626701425.374107,-0.095673
1626701425.504940,-0.092882
1626701425.646989,-0.069338
1626701425.799787,-0.081926
1626701425.941550,-0.073604
1626701426.061478,-0.066125
1626701426.214320,-0.097991
1626701426.345255,-0.091828
1626701426.486983,-0.078292
1626701426.617735,-0.106787
1626701426.759603,-0.075975
1626701426.901434,-0.082716
1626701427.054598,-0.086403
1626701427.196465,-0.086983
1626701427.360626,-0.062754
1626701427.502753,-0.079187
1626701427.655791,-0.073920
1626701427.786633,-0.091986
1626701427.928496,-0.085245
1626701428.059408,-0.069496
1626701428.201434,-0.085719
1626701428.332313,-0.102573
1626701428.527031,-0.084665
1626701428.668898,-0.085403
1626701428.810788,-0.093092
1626701428.952633,-0.084665
1626701429.094311,-0.073078
1626701429.224961,-0.091249
1626701429.423554,-0.069917
1626701429.587602,-0.068917
1626701429.729656,-0.057118
1626701429.871534,-0.072972
1626701429.991426,-0.077449
1626701430.111224,-0.087509
1626701430.242148,-0.071023
1626701430.395158,-0.065124
1626701430.514688,-0.057171
1626701430.656623,-0.062754
1626701430.787397,-0.074605
1626701430.929382,-0.070549
1626701431.082296,-0.084876
1626701431.235049,-0.060068
1626701431.376996,-0.090406
1626701431.507933,-0.072077
1626701431.649839,-0.079609
1626701431.780493,-0.094357
1626701431.922416,-0.057434
1626701432.053218,-0.055591
1626701432.184079,-0.094409
1626701432.359245,-0.056539
1626701432.501087,-0.083085
1626701432.621086,-0.077449
1626701432.774130,-0.102257
1626701432.916157,-0.071181
1626701433.069070,-0.068074
1626701433.199851,-0.070707
1626701433.330544,-0.082190
1626701433.483567,-0.073604
1626701433.603376,-0.069338
1626701433.734025,-0.054169
1626701433.875687,-0.064808
1626701434.006531,-0.093251
1626701434.148428,-0.074605
1626701434.279372,-0.091776
1626701434.421312,-0.091828
1626701434.563350,-0.081294
1626701434.682941,-0.701334
1626701434.835914,-0.078239
1626701434.977572,-0.069443
1626701435.119466,-0.077818
1626701435.261153,-0.079082
1626701435.414002,-0.080030
1626701435.578100,-0.076765
1626701435.720003,-0.091354
1626701435.851060,-0.072182
1626701436.004127,-0.090406
1626701436.198766,-0.063650
1626701436.329399,-0.073815
1626701436.471428,-0.137178
1626701436.613711,-0.077555
1626701436.755884,0.165047
1626701436.897838,-0.040158
1626701437.051003,-0.077291
1626701437.192975,-0.070707
1626701437.335116,-0.088668
1626701437.466060,-0.077028
1626701437.596880,-0.087667
1626701437.749744,-0.077291
1626701437.880474,-0.071919
1626701438.022578,-0.083980
1626701438.153526,-0.106313
1626701438.306720,-0.097464
1626701438.437627,-0.079135
1626701438.568336,-0.053958
1626701438.721084,-0.087931
1626701438.862946,-0.097095
1626701439.026843,-0.071550
1626701439.168804,-0.093198
1626701439.299878,-0.100466
1626701439.441972,-0.080294
1626701439.605956,-0.095831
1626701439.747723,-0.077449
1626701439.878456,-0.067758
1626701440.020417,-0.087299
1626701440.162102,-0.090880
1626701440.315043,-0.082769
1626701440.445679,-0.085245
1626701440.587675,-0.092513
1626701440.729643,-0.075659
1626701440.860438,-0.056223
1626701441.013334,-0.081347
1626701441.208114,-0.087615
1626701441.339016,-0.083296
1626701441.492103,-0.072551
1626701441.645070,-0.066599
1626701441.798046,-0.102152
1626701441.929037,-0.097833
1626701442.082011,-0.090670
1626701442.234893,-0.096042
1626701442.376726,-0.077133
1626701442.518672,-0.089774
1626701442.660577,-0.066283
1626701442.802501,-0.076975
1626701442.944361,-0.072393
1626701443.076288,-0.088141
1626701443.229265,-0.086825
1626701443.360137,-0.074605
1626701443.512874,-0.091407
1626701443.718732,-0.090564
1626701443.860645,-0.086930
1626701444.002788,-0.078029
1626701444.144608,-0.091828
1626701444.275220,-0.110000
1626701444.417015,-0.078134
1626701444.570053,-0.078081
1626701444.734039,-0.089616
1626701444.864697,-0.072814
1626701444.995581,-0.079240
1626701445.148380,-0.057329
1626701445.312451,-0.097043
1626701445.443093,-0.088036
1626701445.584831,-0.092144
1626701445.715612,-0.083085
1626701445.857316,-0.079293
1626701445.999008,-0.082506
1626701446.151955,-0.078819
1626701446.304996,-0.067126
1626701446.446886,-0.097464
1626701446.599715,-0.076080
1626701446.742834,-0.063913
1626701446.895833,-0.092144
1626701447.037934,-0.062438
1626701447.168778,-0.090143
1626701447.321806,-0.082032
1626701447.452819,-0.083559
1626701447.583790,-0.089406
1626701447.725664,-0.088826
1626701447.867632,-0.096147
1626701448.009356,-0.093935
1626701448.163172,-0.090564
1626701448.305248,-0.089880
1626701448.446903,-0.063755
1626701448.588852,-0.090406
1626701448.730832,-0.076396
1626701448.861722,-0.093251
1626701449.003642,-0.080452
1626701449.145525,-0.085982
1626701449.287525,-0.092724
1626701449.418744,-0.086351
1626701449.560768,-0.079082
1626701449.713753,-0.083296
1626701449.900875,-0.076343
1626701450.031599,-0.085403
1626701450.162766,-0.091354
1626701450.304667,-0.111633
1626701450.424670,-54.191937
1626701450.566351,-0.104522
1626701450.719332,-0.098992
1626701450.861013,-0.095305
1626701451.013739,-0.090564
1626701451.200946,-0.064756
1626701451.353973,-0.083296
1626701451.473955,-0.085824
1626701451.604775,-0.089985
1626701451.791982,-0.084823
1626701451.911736,-0.083928
1626701452.031682,1.030004
1626701452.173701,-0.053537
1626701452.326863,-0.082980
1626701452.468812,-0.080557
1626701452.610789,-0.062438
1626701452.752810,-0.073025
1626701452.905726,-0.081400
1626701453.058688,-0.089880
1626701453.200505,-0.079345
1626701453.331369,-0.082348
1626701453.473363,-0.071445
1626701453.615196,-0.090090
1626701453.757241,-0.076817
1626701453.888055,-0.095515
1626701454.029998,-0.087193
1626701454.171741,-0.087141
1626701454.313562,-0.104838
1626701454.466354,-0.083190
1626701454.608302,-0.101256
1626701454.761374,-0.083875
1626701454.903342,-0.097938
1626701455.045359,-0.089774
1626701455.176331,-0.103574
1626701455.318223,-0.098149
1626701455.482553,-0.075395
1626701455.602325,-0.087246
1626701455.733019,-0.065704
1626701455.863733,-0.093356
1626701456.005681,-0.091723
1626701456.147455,-0.081768
1626701456.278676,-0.094357
1626701456.409687,-0.079556
1626701456.551409,-0.091354
1626701456.682205,-0.113581
1626701456.835505,-0.072656
1626701456.977373,-0.109052
1626701457.119348,-0.081610
1626701457.260999,-0.094251
1626701457.425285,-0.089774
1626701457.556220,-0.093461
